player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,url,mentality_attack_position
77978,FC 26,E. Rohd,Emil Rohd,"Emil Rohd (Emil Rohd Schlichting, born 4 November 2004) is a Danish footballer who plays as a left midfield for Norwegian club FK Haugesund. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/077/978/26_360.png,183,73,2004-11-04,"LM, ST, LW",60,70,550000,550,Right,3,3,1,Lean (170-185),No,798000,,1463,FK Haugesund,41,Eliteserien,https://cdn.sofifa.net/meta/team/270/30.png,5,LM,7,"Mar 24, 2025",2028,53,61,57,59,56,60,51,38,50,62,68,57,65,61,64,54,65,57,61,57,34,18,48,56,42,24,25,27,10,6,7,7,7,https://sofifa.com/player/77978/emil-rohd/260010/,63
78746,FC 26,Djé Tavares,José Luís Rocha Tavares,"Djé Tavares (born 3 June 2003) is a Cape Verdean footballer who plays as a central attacking midfielder for Portuguese club Santa Clara. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/078/746/26_360.png,178,68,2003-06-03,"CAM, CM",60,68,550000,1000,Right,2,3,1,Lean (170-185),No,1300000,,1438,Santa Clara,308,Primeira Liga,https://cdn.sofifa.net/meta/team/2628/30.png,5,SUB,65,"Jul 1, 2024",2026,50,48,42,63,38,66,41,39,57,67,68,67,71,59,63,51,45,59,48,38,52,39,58,35,50,36,45,39,8,7,9,15,5,https://sofifa.com/player/78746/jose-luis-rocha-tavares/260010/,49
267419,FC 26,D. Duffy,Dylan Duffy,"Dylan Duffy (Dylan Arthur Duffy, born 28 November 2002) is an Irish footballer who plays as a left midfield for British club Chesterfield. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/267/419/26_360.png,189,82,2002-11-28,"LM, LB",60,66,400000,700,Left,3,3,1,Lean (185+),No,780000,,1924,Chesterfield,61,League Two,https://cdn.sofifa.net/meta/team/248/30.png,5,SUB,11,"Jan 31, 2025",2027,51,56,53,56,48,61,58,56,47,60,74,71,65,53,62,51,64,61,59,43,49,44,52,53,50,45,41,42,13,12,12,5,14,https://sofifa.com/player/267419/dylan-duffy/260010/,61
74139,FC 26,T. Ahile,Tanguy Ahile,"Tanguy Ahile (born 7 September 2004) is a French footballer who plays as a central defensive midfielder for French club En Avant Guingamp. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/074/139/26_360.png,178,70,2004-09-07,"CDM, CM",60,75,550000,1000,Right,3,2,1,Normal (170-185),No,1300000,,62,En Avant Guingamp,17,Ligue 2,https://cdn.sofifa.net/meta/team/2919/30.png,5,SUB,39,"Apr 18, 2025",2027,53,49,53,64,31,57,52,35,57,61,64,59,66,47,71,49,63,61,68,40,65,55,52,47,49,53,62,57,12,6,7,5,6,https://sofifa.com/player/74139/tanguy-ahile/260010/,46
71068,FC 26,V. Yoganathan,Vimal Yoganathan,"Vimal Yoganathan (born 13 January 2006) is a Welsh footballer who plays as a center midfield for British club Barnsley. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/071/068/26_360.png,191,81,2006-01-13,"CM, CDM",60,72,575000,550,Left,3,2,1,Lean (185+),No,1100000,,1932,Barnsley,60,League One,https://cdn.sofifa.net/meta/team/54/30.png,5,SUB,45,"Jul 1, 2025",2026,45,50,54,62,46,59,52,47,61,61,66,69,66,61,53,59,65,54,69,56,54,59,60,46,56,53,59,56,14,13,13,5,9,https://sofifa.com/player/71068/vimal-yoganathan/260010/,55
279196,FC 26,N. Arias,Nahuel Arias,"Nahuel Arias (Óscar Nahuel Arias, born 2 January 2005) is an Argentine footballer who plays as a right back for Argentine club San Lorenzo de Almagro. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/279/196/26_360.png,177,68,2005-01-02,"RB, RM",60,73,575000,2000,Right,2,2,1,Normal (170-185),No,1200000,,1013,San Lorenzo de Almagro,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/520/30.png,5,SUB,30,"Jul 4, 2023",2025,60,40,56,55,42,59,50,33,46,55,65,70,67,50,73,46,54,66,45,30,62,53,46,46,55,52,59,60,9,13,12,8,11,https://sofifa.com/player/279196/nahuel-arias/260010/,54
262557,FC 26,M. Caputo,Max Caputo,"Max Caputo (born 17 August 2005) is an Australian soccer player who plays as a striker for Australian club Melbourne City FC. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/262/557/26_360.png,182,74,2005-08-17,ST,60,77,650000,2000,Right,3,2,1,Normal (170-185),No,1200000,,112224,Melbourne City FC,351,A-League Men,https://cdn.sofifa.net/meta/team/315/30.png,5,ST,17,"Jun 6, 2021",2028,40,64,58,59,48,53,43,40,41,54,67,71,66,53,68,60,68,56,70,50,54,29,53,56,56,25,30,24,13,9,12,14,14,https://sofifa.com/player/262557/max-caputo/260010/,64
70045,FC 26,J. Murrell,Jacob Murrell,"Jacob Murrell (born 28 March 2004) is an American soccer player who plays as a striker for American club DC United. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/070/045/26_360.png,188,80,2004-03-28,ST,60,74,600000,1000,Right,3,3,1,Lean (185+),No,1200000,,688,DC United,39,Major League Soccer,https://cdn.sofifa.net/meta/team/182/30.png,5,SUB,17,"Jan 8, 2024",2026,36,64,60,48,55,56,36,38,37,63,53,58,48,59,49,61,64,61,66,50,50,22,50,57,50,20,22,21,9,11,7,9,8,https://sofifa.com/player/70045/jacob-murrell/260010/,63
80286,FC 26,O. Pašagić,Omar Pašagić,"Omar Pašagić (born 11 October 1997) is a Bosnia and Herzegovina footballer who plays as a center back for Romanian club Metaloglobus București. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/080/286/26_360.png,188,82,1997-10-11,"CB, LB",60,61,250000,500,Left,2,2,1,Normal (185+),No,356000,,114545,Metaloglobus București,330,Liga I,https://cdn.sofifa.net/meta/team/11711/30.png,5,SUB,19,"Jul 31, 2025",2028,55,28,60,59,25,55,54,50,55,60,61,65,54,57,51,44,66,58,61,35,60,58,48,35,54,60,60,57,13,12,12,8,9,https://sofifa.com/player/80286/omar-pasagic/260010/,44
223902,FC 26,T. Pett,Tom Pett,"Tom Pett (Thomas George Pett, born 3 December 1991) is a British footballer who plays as a center midfield for British club Oldham Athletic. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/223/902/26_360.png,173,70,1991-12-03,"CM, RM, CDM",60,60,150000,500,Right,4,2,1,Normal (170-185),No,263000,,1920,Oldham Athletic,61,League Two,https://cdn.sofifa.net/meta/team/218/30.png,5,RM,4,"Jul 1, 2025",2027,58,53,37,61,51,57,59,56,62,60,52,50,81,58,80,58,37,68,47,57,63,60,61,56,64,51,59,55,12,11,16,15,9,https://sofifa.com/player/223902/tom-pett/260010/,58
263329,FC 26,T. Nixon,Tom Nixon,"Tom Nixon (Thomas George Jospeh Nixon, born 25 November 2002) is a British footballer who plays as a right back for British club Doncaster Rovers. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/263/329/26_360.png,185,83,2002-11-25,"RB, LB, RM",60,63,325000,500,Right,3,2,1,Normal (185+),No,593000,,142,Doncaster Rovers,60,League One,https://cdn.sofifa.net/meta/team/235/30.png,5,RB,16,"Jun 14, 2024",2027,57,35,44,54,32,59,36,29,46,54,67,64,64,58,66,41,55,70,64,36,62,56,52,33,53,55,57,56,12,8,11,9,7,https://sofifa.com/player/263329/tom-nixon/260010/,49
77729,FC 26,F. Emmery,Frederik Emmery,"Frederik Emmery (Frederik Emmery Søgaard, born 25 December 2006) is a Danish footballer who plays as a left winger for Danish club Aarhus Gymnastikforening. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/077/729/26_360.png,178,57,2006-12-25,"LW, LM",60,77,625000,2000,Right,3,3,1,Lean (170-185),No,1200000,,271,Aarhus Gymnastikforening,1,Superliga,https://cdn.sofifa.net/meta/team/2905/30.png,5,SUB,39,"Mar 30, 2025",2029,57,56,26,57,51,60,52,50,54,59,78,79,85,46,79,57,45,55,45,54,45,28,57,49,56,30,26,25,14,14,9,13,11,https://sofifa.com/player/77729/frederik-emmery/260010/,57
78753,FC 26,J. Bürger,Jan Bürger,"Jan Bürger (born 10 March 2007) is a German footballer who plays as a right back for German club VfL Wolfsburg. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/078/753/26_360.png,180,72,2007-03-10,"RB, RM",60,75,550000,4000,Right,2,2,1,Lean (170-185),No,1300000,,175,VfL Wolfsburg,19,Bundesliga,https://cdn.sofifa.net/meta/team/510/30.png,5,RES,41,"Nov 7, 2025",2026,58,47,49,48,38,60,43,37,45,55,69,65,57,59,68,42,56,59,55,38,60,52,49,45,50,55,62,59,6,15,12,8,8,https://sofifa.com/player/78753/jan-burger/260010/,57
276129,FC 26,N. Bajlicz,Nicolas Bajlicz,"Nicolas Bajlicz (born 8 July 2004) is an Austrian footballer who plays as a center midfield for Austrian club SV Ried. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/276/129/26_360.png,173,68,2004-07-08,"CM, CDM",60,74,600000,1000,Right,3,3,1,Normal (170-185),No,1200000,,780,SV Ried,80,Bundesliga,https://cdn.sofifa.net/meta/team/3569/30.png,5,SUB,28,"Aug 28, 2025",2027,53,53,38,64,51,69,55,49,61,71,68,68,76,56,69,56,44,50,49,49,51,37,64,52,57,49,56,54,14,11,6,11,14,https://sofifa.com/player/276129/nicolas-bajlicz/260010/,57
233377,FC 26,C. Maycock,Callum Maycock,"Callum Maycock (born 23 December 1997) is a British footballer who plays as a center midfield for British club AFC Wimbledon. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/233/377/26_360.png,182,71,1997-12-23,"CM, CDM, CAM",60,61,275000,550,Right,3,2,1,Lean (170-185),No,502000,,112259,AFC Wimbledon,60,League One,https://cdn.sofifa.net/meta/team/301/30.png,5,SUB,8,"Jul 1, 2024",2026,51,49,53,61,42,58,55,47,60,61,65,68,58,61,65,57,64,71,69,54,68,58,58,49,57,55,62,58,11,11,13,14,5,https://sofifa.com/player/233377/callum-maycock/260010/,57
261537,FC 26,B. Sánchez,Braian Sánchez,"Braian Sánchez (born 11 June 1993) is an Argentine footballer who plays as a left midfield for Indian club Bengaluru FC. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/261/537/26_360.png,175,70,1993-06-11,"LM, CM, CAM, LB",60,60,200000,650,Right,3,3,1,Lean (170-185),No,270000,,113302,Bengaluru FC,2149,Super League,https://cdn.sofifa.net/meta/team/492/30.png,5,RES,10,"Oct 8, 2025",2029,54,58,40,67,62,62,50,48,47,65,57,63,64,56,60,70,50,48,60,56,47,33,58,62,55,21,40,49,10,12,6,11,12,https://sofifa.com/player/261537/braian-sanchez/260010/,54
77474,FC 26,E. Wynder,Elijah Wynder,"Elijah Wynder (born 10 March 2003) is an American soccer player who plays as a center midfield for American club LA Galaxy. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/077/474/26_360.png,183,75,2003-03-10,"CM, CAM, CDM",60,68,550000,1000,Right,2,2,1,Lean (170-185),No,935000,,697,LA Galaxy,39,Major League Soccer,https://cdn.sofifa.net/meta/team/413/30.png,5,SUB,22,"Jan 26, 2025",2027,50,52,48,64,44,60,47,42,59,65,52,59,55,65,60,53,51,63,59,51,58,51,56,44,55,48,59,56,12,11,6,6,11,https://sofifa.com/player/77474/elijah-wynder/260010/,59
224674,FC 26,Wang Jianan,Jianan Wang,"Wang Jianan (王嘉楠, Wang Jia'nan, born 31 May 1993) is a Chinese footballer who plays as a left back for Chinese club Meizhou Hakka. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/224/674/26_360.png,181,76,1993-05-31,"LB, RB, LM",60,60,170000,2000,Right,4,2,1,Normal (170-185),No,264000,,114628,Meizhou Hakka,2012,Super League,https://cdn.sofifa.net/meta/team/11375/30.png,5,LB,20,"Feb 18, 2024",2025,52,57,58,57,48,56,49,52,51,57,72,71,65,54,73,58,69,73,60,65,64,55,62,59,60,47,58,57,8,12,6,9,6,https://sofifa.com/player/224674/jianan-wang/260010/,57
73635,FC 26,H. Larsen,Heine Åsen Larsen,"Heine Åsen Larsen (born 9 July 2002) is a Norwegian footballer who plays as a striker for Norwegian club Bryne FK, on loan from Tromsø IL. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/073/635/26_360.png,187,73,2002-07-09,"ST, RM",60,69,550000,950,Right,2,2,1,Normal (185+),No,,,1523,Bryne FK,41,Eliteserien,https://cdn.sofifa.net/meta/team/8775/30.png,5,LS,22,,"Dec 31, 2025",40,57,57,58,54,59,33,36,56,60,64,64,55,62,56,58,64,65,61,57,60,58,60,45,43,35,56,49,12,15,7,11,11,https://sofifa.com/player/73635/heine-asen-larsen/260010/,63
74659,FC 26,V. Kun,Viktor Kun,"Viktor Kun (Viktor Gyorgy Kun, born 18 July 2004) is a Romanian footballer who plays as a center midfield for Romanian club CFR Cluj. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/074/659/26_360.png,181,75,2004-07-18,"CM, CAM, RB, CDM",60,67,475000,950,Right,2,2,1,Normal (170-185),No,760000,,110816,CFR Cluj,330,Liga I,https://cdn.sofifa.net/meta/team/3599/30.png,5,RES,86,"Jul 1, 2024",2028,54,54,46,63,45,60,54,50,59,62,62,67,64,57,60,52,50,61,50,52,52,58,62,41,50,50,55,46,15,7,12,14,13,https://sofifa.com/player/74659/viktor-kun/260010/,57
274083,FC 26,E. Villanueva,Eduardo Villanueva,"Eduardo Villanueva (Eduardo Andrés Villanueva Silva, born 11 October 2004) is a Chilean footballer who plays as a goalkeeper for Chilean club Colo-Colo. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/274/083/26_360.png,187,76,2004-10-11,GK,60,74,525000,700,Right,3,1,1,Normal (185+),No,1100000,,110980,Colo-Colo,335,Primera Division,https://cdn.sofifa.net/meta/team/7930/30.png,5,SUB,12,"Jan 10, 2022",2025,13,5,11,18,9,6,12,13,25,14,17,32,28,50,34,42,44,20,54,9,19,9,57,11,22,7,13,14,61,58,56,59,62,https://sofifa.com/player/274083/eduardo-villanueva/260010/,6
224675,FC 26,Zhong Jinbao,Jinbao Zhong,"Zhong Jinbao (钟晋宝, Zhong Jinbao, born 25 November 1994) is a Chinese footballer who plays as a center midfield for Chinese club Wuhan Three Towns. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/224/675/26_360.png,181,69,1994-11-25,"CM, LM, CDM",60,60,240000,2000,Right,3,2,1,Lean (170-185),No,372000,,116361,Wuhan Three Towns,2012,Super League,https://cdn.sofifa.net/meta/team/235302/30.png,5,LM,30,"Jan 17, 2025",2026,48,55,47,61,55,56,47,43,58,58,53,55,69,60,67,56,56,83,70,44,63,61,62,48,59,60,59,47,14,10,12,15,13,https://sofifa.com/player/224675/jinbao-zhong/260010/,60
266148,FC 26,C. Hollman,Corey Hollman,"Corey Hollman (Corey John Hollman, born 25 September 2003) is an Australian soccer player who plays as a central defensive midfielder for Australian club Sydney FC. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/266/148/26_360.png,180,76,2003-09-25,"CDM, CM",60,71,525000,1000,Right,3,2,1,Lean (170-185),No,761000,,111400,Sydney FC,351,A-League Men,https://cdn.sofifa.net/meta/team/253/30.png,5,SUB,6,"Dec 26, 2021",2026,45,53,49,67,39,65,53,49,66,64,69,73,63,52,68,49,57,76,56,49,51,52,56,48,51,51,57,54,10,11,12,8,8,https://sofifa.com/player/266148/corey-hollman/260010/,52
268452,FC 26,G. David,Gabriel David,"Gabriel David (Gabriel Eugen David, born 11 February 2003) is a Romanian footballer who plays as a center midfield for Romanian club FC Botoşani. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/268/452/26_360.png,180,72,2003-02-11,"CM, CDM",60,67,500000,600,Right,2,3,1,Normal (170-185),No,775000,,110752,FC Botoşani,330,Liga I,https://cdn.sofifa.net/meta/team/3195/30.png,5,RES,33,"Jan 24, 2022",2027,47,59,52,64,47,60,57,52,59,60,73,71,80,63,77,55,63,64,57,55,61,53,62,49,58,53,54,48,8,6,15,13,7,https://sofifa.com/player/268452/gabriel-david/260010/,58
203172,FC 26,A. Lundin,Alexander Lundin,"Alexander Lundin (Henric Alexander Lundin, born 25 October 1992) is a Swedish footballer who plays as a goalkeeper for Swedish club Mjällby AIF. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/203/172/26_360.png,187,86,1992-10-25,GK,60,60,120000,800,Right,2,1,1,Normal (185+),No,150000,,112072,Mjällby AIF,56,Allsvenskan,https://cdn.sofifa.net/meta/team/411/30.png,5,SUB,35,"Feb 1, 2023",2026,13,12,11,20,17,14,14,17,21,16,27,17,40,58,32,42,59,36,74,13,22,16,30,18,20,20,16,15,57,60,56,59,59,https://sofifa.com/player/203172/alexander-lundin/260010/,10
275620,FC 26,A. Daho,Alex Daho,"Alex Daho (born 4 October 2003) is a French footballer who plays as a left midfield for French club USL Dunkerque. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/275/620/26_360.png,175,70,2003-10-04,"LM, LW",60,71,550000,1000,Right,3,3,1,Normal (170-185),No,1100000,,111276,USL Dunkerque,17,Ligue 2,https://cdn.sofifa.net/meta/team/1281/30.png,5,SUB,11,"Aug 14, 2025",2029,60,67,62,63,62,65,62,62,61,65,59,65,51,40,76,65,58,52,50,69,61,18,45,63,47,29,61,63,12,8,7,15,14,https://sofifa.com/player/275620/alex-daho/260010/,55
74149,FC 26,B. Brannan,Ben Brannan,"Ben Brannan (born 30 January 2007) is a Scottish footballer who plays as a left back for Scottish club Kilmarnock. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/074/149/26_360.png,173,73,2007-01-30,"LB, RB, LM",60,77,600000,800,Right,3,2,1,Normal (170-185),No,1400000,,82,Kilmarnock,50,Premiership,https://cdn.sofifa.net/meta/team/180/30.png,5,SUB,26,"Jul 1, 2024",2028,61,38,56,64,35,49,39,33,59,65,67,65,64,53,74,56,51,68,44,52,66,47,47,30,56,44,59,56,10,5,12,13,10,https://sofifa.com/player/74149/ben-brannan/260010/,54
276645,FC 26,E. Rastoder,Elmin Rastoder,"Elmin Rastoder (born 7 October 2001) is a Swiss footballer who plays as a striker for Swiss club FC Thun. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/276/645/26_360.png,191,89,2001-10-07,ST,60,67,500000,1000,Right,3,2,1,Normal (185+),No,825000,,1715,FC Thun,189,Super League,https://cdn.sofifa.net/meta/team/10655/30.png,5,RS,74,"Jul 1, 2024",2027,34,66,62,50,53,59,39,33,32,58,58,63,56,57,47,58,70,57,72,57,32,17,41,58,46,18,12,18,8,8,15,15,12,https://sofifa.com/player/276645/elmin-rastoder/260010/,56
224677,FC 26,Bi Jinhao,Jinhao Bi,"Bi Jinhao (毕津浩, Bi Jinhao, born 5 January 1991) is a Chinese footballer who plays as a center back for Chinese club Dalian Yingbo, on loan from Shandong Taishan. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/224/677/26_360.png,190,80,1991-01-05,"CB, ST",60,60,80000,4000,Right,3,2,1,Normal (185+),No,,,132305,Dalian Yingbo,2012,Super League,https://cdn.sofifa.net/meta/team/268561/30.png,5,SUB,36,,"Dec 31, 2025",49,59,70,60,59,54,51,50,55,57,35,33,50,54,63,62,70,66,81,51,69,55,55,61,60,51,54,54,12,9,15,7,10,https://sofifa.com/player/224677/jinhao-bi/260010/,61
271270,FC 26,R. Weijenberg,Robbin Weijenberg,"Robbin Weijenberg (born 8 November 2004) is a Dutch footballer who plays as a central defensive midfielder for Dutch club Go Ahead Eagles. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/271/270/26_360.png,180,70,2004-11-08,"CDM, LB, CM",60,70,500000,1000,Right,2,3,1,Normal (170-185),No,850000,,100632,Go Ahead Eagles,10,Eredivisie,https://cdn.sofifa.net/meta/team/664/30.png,5,RES,15,"Aug 7, 2022",2027,61,47,57,67,47,62,59,48,64,64,64,69,62,58,68,57,64,54,61,44,63,49,65,58,64,54,58,54,7,12,10,6,8,https://sofifa.com/player/271270/robbin-weijenberg/260010/,57
248486,FC 26,Lee Joon Suk,Joon Suk Lee,"Lee Joon Suk (Joon-suk Lee, born 7 April 2000) is a Korean footballer who plays as a left winger for Korean club Suwon FC. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/248/486/26_360.png,180,75,2000-04-07,"LW, RW, LM",60,60,275000,1000,Right,5,3,1,Lean (170-185),No,344000,,112558,Suwon FC,83,K League 1,https://cdn.sofifa.net/meta/team/904/30.png,5,RES,11,"Jan 12, 2024",2029,55,51,51,60,44,64,47,43,45,60,74,75,63,58,65,55,66,58,62,47,59,53,58,52,57,48,56,53,6,12,14,11,9,https://sofifa.com/player/248486/joon-suk-lee/260010/,60
258470,FC 26,R. Ponti,Ryan Ponti,"Ryan Ponti (born 22 June 1998) is a French footballer who plays as a left midfield for French club Rodez Aveyron Football. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/258/470/26_360.png,185,74,1998-06-22,"LM, LB, LW",60,60,250000,1000,Left,2,3,1,Normal (185+),No,438000,,111659,Rodez Aveyron Football,17,Ligue 2,https://cdn.sofifa.net/meta/team/9291/30.png,5,SUB,20,"Jul 1, 2025",2027,58,58,46,57,52,68,42,35,46,61,76,74,71,43,76,70,58,41,52,50,39,27,52,51,50,25,31,30,6,11,12,8,7,https://sofifa.com/player/258470/ryan-ponti/260010/,61
76455,FC 26,B. Hernández,Bruno Hernández,"Bruno Hernández (Bruno Joaquín Hernández Álvarez, born 17 September 2004) is a Uruguayan footballer who plays as a left winger for Uruguayan club Cerro Largo. In the game FC 26, his overall rating is 60.",https://cdn.sofifa.net/players/076/455/26_360.png,171,73,2004-09-17,"LW, LM",60,72,600000,2000,Left,3,3,1,Normal (170-185),No,1400000,,115536,Cerro Largo,338,Primera División,https://cdn.sofifa.net/meta/team/2528/30.png,5,SUB,30,"Jan 1, 2025",2025,57,62,34,60,49,65,48,39,59,59,69,69,66,40,81,59,46,50,54,58,36,25,48,50,47,23,34,37,13,11,12,6,7,https://sofifa.com/player/76455/bruno-hernandez/260010/,59
